Customer_ID,Name,Email,Phone,Gender,Age
241,SANJAY BANERJEE,sanjay.banerjee@email.com,8319337766,Female,-12.0
242,rAjEsH ChAtTeRjEe,rajesh.chatterjee1@email.com,8292227339,Female,117.0
243,Rahul Kulkarni,rahul.kulkarni@email.com,8898227342,Female,31.0
244,Rohit Chatterjee,rohit.chatterjee@email.com,8961652656,male,24.0
245,kiran nair,kiran.nair1@email.com,9461991684,MALE,66.0
246,SURESH NAIR,suresh.nair@email.com,8690557991,M,20.0
247,dEePiKa dAs,deepika.das@email.com,7999805192,Female,74.0
248,Aditya Banerjee,aditya.banerjee@email.com,8283767032,Male,29.0
249,Deepika Iyer,deepika.iyer1@email.com,9340949034,Female,39.0
250,ramesh sen,ramesh.sen@email.com,,,34.0
251,VIKRAM PRASAD,vikram.prasad@email.com,7013458731,Female,41.0
252,nEhA MeHtA,neha.mehta@email.com,7449379788,Male,61.0
253,Saisha Banerjee,saisha.banerjee@email.com,8539189251,Female,25.0
254,Priya Prasad,priya.prasad@email.com,9484014556,Female,64.0
255,vihaan kulkarni,vihaan.kulkarni@email.com,8875030990,Female,20.0
256,SURESH IYER,suresh.iyer@email.com,7779649389,female,23.0
257,rAhUl kUmAr,rahul.kumar1@email.com,9819319879,FEMALE,61.0
258,Rahul Iyer,rahul.iyer@email.com,9324118706,M,33.0
259,Priya Gupta,priya.gupta@email.com,7546820457,Male,26.0
260,karan reddy,karan.reddy@email.com,7873563316,Male,
261,RAMESH RAO,ramesh.rao@email.com,7557165036,Female,-7.0
262,sNeHa pRaSaD,sneha.prasad@email.com,8421522814,Male,136.0
263,Kiran Chatterjee,kiran.chatterjee@email.com,9122698071,Female,42.0
264,Vivaan Gupta,vivaan.gupta@email.com,7856229392,Male,65.0
265,sai bhat,sai.bhat@email.com,,Female,33.0
266,PRIYA KULKARNI,priya.kulkarni@email.com,7573532540,Female,66.0
267,sNeHa jOsHi,sneha.joshi@email.com,8308705572,Male,39.0
268,Neha Kulkarni,neha.kulkarni@email.com,9846628964,male,64.0
269,Rahul Singh,rahul.singh@email.com,7749560089,MALE,66.0
270,aarav iyer,aarav.iyer1@email.com,7827053666,F,60.0
271,MEERA SHARMA,meera.sharma1@email.com,7540752564,Male,24.0
272,aRjUn bAnErJeE,arjun.banerjee@email.com,7262370942,Male,37.0
273,Saisha Pandey,saisha.pandey@email.com,9703500144,Female,54.0
274,Arjun Banerjee,arjun.banerjee1@email.com,7296529625,Male,29.0
275,sneha sharma,sneha.sharma@email.com,7577301283,,42.0
276,ADITYA PRASAD,aditya.prasad@email.com,9073020665,Female,19.0
277,rAjEsH ChOuDhUrY,rajesh.choudhury@email.com,8253153722,Male,23.0
278,Rajesh Kumar,rajesh.kumar@email.com,8767310332,Male,23.0
279,Shaurya Iyer,shaurya.iyer@email.com,8551055780,Female,42.0
280,saisha bhat,saisha.bhat@email.com,,male,
281,SIMRAN SINGH,simran.singh@email.com,9313404440,FEMALE,-4.0
282,mEeRa mIsHrA,meera.mishra@email.com,9113936833,M,130.0
283,Rohit Das,rohit.das@email.com,8133769732,Female,41.0
284,Sai Sen,sai.sen1@email.com,7556594742,Male,70.0
285,kiran yadav,kiran.yadav1@email.com,8132143455,Female,52.0
286,VIVAAN PATIL,vivaan.patil1@email.com,9856076360,Female,66.0
287,rIyA IyEr,riya.iyer@email.com,7025555437,Male,40.0
288,Vihaan Das,vihaan.das@email.com,7290873375,Female,48.0
289,Arjun Choudhury,arjun.choudhury1@email.com,9633818661,Male,51.0
290,shaurya chatterjee,shaurya.chatterjee@email.com,7344761637,Male,46.0
291,SUNITA KULKARNI,sunita.kulkarni@email.com,7727801813,Female,25.0
292,aMiT YaDaV,amit.yadav@email.com,8565653868,female,57.0
293,Saisha Yadav,saisha.yadav@email.com,7321313554,FEMALE,58.0
294,Rahul Prasad,rahul.prasad@email.com,9911218689,F,26.0
295,rohit kulkarni,rohit.kulkarni@email.com,,Female,44.0
296,MEERA IYER,meera.iyer@email.com,9840072251,Female,54.0
297,mEeRa cHaTtErJeE,meera.chatterjee@email.com,9117838075,Female,24.0
298,Pooja Reddy,pooja.reddy@email.com,7438497285,Female,73.0
299,Sunita Singh,sunita.singh1@email.com,9122032537,Female,54.0
300,rajesh banerjee,rajesh.banerjee@email.com,9817402671,,
301,SNEHA MEHTA,sneha.mehta1@email.com,9316630774,Female,-1.0
302,vIkRaM ChOuDhUrY,vikram.choudhury@email.com,8307774630,Female,137.0
303,Priya Das,priya.das@email.com,8325187870,Female,19.0
304,Sai Singh,sai.singh@email.com,8494998388,male,59.0
305,vikram rao,vikram.rao@email.com,7391336267,MALE,31.0
306,SANJAY GUPTA,sanjay.gupta@email.com,7554031864,M,42.0
307,sAiShA BhAt,saisha.bhat1@email.com,7132388660,Male,57.0
308,Ishaan Choudhury,ishaan.choudhury@email.com,8761468017,Female,40.0
309,Sunita Nair,sunita.nair@email.com,7262672908,Female,31.0
310,simran mishra,simran.mishra@email.com,,Male,65.0
311,DEEPIKA REDDY,deepika.reddy@email.com,9089414559,Female,38.0
312,aDiTyA KuLkArNi,aditya.kulkarni@email.com,9451490502,Male,68.0
313,Deepika Banerjee,deepika.banerjee@email.com,8654705623,Male,69.0
314,Krishna Chatterjee,krishna.chatterjee@email.com,8368606780,Male,45.0
315,sai choudhury,sai.choudhury2@email.com,9637717719,Female,28.0
316,VIKRAM KUMAR,vikram.kumar@email.com,9728708207,male,49.0
317,aNiL BaNeRjEe,anil.banerjee@email.com,8081178617,MALE,20.0
318,Aarav Mehta,aarav.mehta@email.com,7431985974,F,33.0
319,Kiran Bhat,kiran.bhat@email.com,8203591899,Male,74.0
320,anil reddy,anil.reddy@email.com,8350253645,Female,
321,ROHIT BHAT,rohit.bhat@email.com,9720423889,Male,-5.0
322,sAnDeEp bHaT,sandeep.bhat@email.com,9329499120,Male,143.0
323,Kiran Prasad,kiran.prasad@email.com,8475563506,Male,33.0
324,Suresh Rao,suresh.rao@email.com,8938342917,Male,27.0
325,arjun singh,arjun.singh@email.com,,,47.0
326,SNEHA IYER,sneha.iyer2@email.com,7592321168,Male,31.0
327,sNeHa kUmAr,sneha.kumar1@email.com,7793028198,Male,24.0
328,Anil Patel,anil.patel@email.com,7107214690,female,70.0
329,Diya Sharma,diya.sharma@email.com,7168088190,FEMALE,70.0
330,deepika das,deepika.das1@email.com,7343924166,F,49.0
331,KIRAN CHATTERJEE,kiran.chatterjee1@email.com,8021185687,Female,68.0
332,rAhUl dAs,rahul.das@email.com,9735320508,Female,21.0
333,Sanjay Banerjee,sanjay.banerjee1@email.com,8799162890,Male,54.0
334,Sandeep Patil,sandeep.patil@email.com,7158690795,Male,71.0
335,meera chatterjee,meera.chatterjee1@email.com,8100604368,Female,63.0
336,SHAURYA NAIR,shaurya.nair@email.com,7059788939,Female,55.0
337,aRjUn nAiR,arjun.nair@email.com,8397464375,Female,32.0
338,Shaurya Kulkarni,shaurya.kulkarni@email.com,8721075875,Male,56.0
339,Sneha Mishra,sneha.mishra@email.com,7614303369,Female,46.0
340,aarav rao,aarav.rao@email.com,,male,
341,DIYA PATIL,diya.patil@email.com,8770441483,FEMALE,-2.0
342,sAnJaY SeN,sanjay.sen@email.com,9724700213,F,114.0
343,Neha Gupta,neha.gupta@email.com,8564091811,Male,30.0
344,Kiran Prasad,kiran.prasad1@email.com,9772220581,Female,18.0
345,sunita gupta,sunita.gupta1@email.com,8864026941,Female,48.0
346,MEERA YADAV,meera.yadav@email.com,8051834242,Female,54.0
347,aNaNyA KuMaR,ananya.kumar@email.com,9603595588,Female,52.0
348,Sanjay Sen,sanjay.sen1@email.com,7409759866,Male,66.0
349,Kavita Singh,kavita.singh@email.com,7981494968,Female,38.0
350,diya gupta,diya.gupta@email.com,8558590757,,44.0
351,KRISHNA KUMAR,krishna.kumar@email.com,9579951253,Female,34.0
352,sAnDeEp pAnDeY,sandeep.pandey@email.com,8541466438,male,21.0
353,Sanjay Rao,sanjay.rao@email.com,8083246081,FEMALE,67.0
354,Sneha Rao,sneha.rao@email.com,9461287788,M,22.0
355,ramesh prasad,ramesh.prasad1@email.com,,Female,26.0
356,SIMRAN SEN,simran.sen@email.com,7182000313,Female,50.0
357,dEePiKa pAnDeY,deepika.pandey1@email.com,7624494538,Female,65.0
358,Saisha Reddy,saisha.reddy@email.com,7315986624,Male,73.0
359,Aarav Das,aarav.das@email.com,7660283964,Female,72.0
360,rahul choudhury,rahul.choudhury@email.com,8235650998,Female,
361,ARJUN DAS,arjun.das@email.com,7323269615,Male,-15.0
362,dEePiKa yAdAv,deepika.yadav@email.com,8676924307,Male,124.0
363,Rahul Pandey,rahul.pandey@email.com,8965888101,Female,64.0
364,Neha Gill,neha.gill@email.com,7986228483,female,47.0
365,sai das,sai.das@email.com,7859085832,MALE,73.0
366,KRISHNA KUMAR,krishna.kumar1@email.com,7398918103,M,38.0
367,aNaNyA ShArMa,ananya.sharma@email.com,8271747066,Female,45.0
368,Sanjay Kulkarni,sanjay.kulkarni@email.com,7013038166,Male,32.0
369,Rahul Reddy,rahul.reddy@email.com,7153009455,Female,74.0
370,aditya nair,aditya.nair@email.com,,Female,40.0
371,ROHIT SINGH,rohit.singh@email.com,8029205177,Female,74.0
372,aMiT GiLl,amit.gill1@email.com,9650180141,Female,48.0
373,Krishna Joshi,krishna.joshi@email.com,9604156748,Male,36.0
374,Sai Patel,sai.patel@email.com,8112527204,Male,62.0
375,sanjay nair,sanjay.nair@email.com,7069861057,,75.0
376,AMIT PANDEY,amit.pandey@email.com,7492088836,female,65.0
377,sAi pAtEl,sai.patel1@email.com,7016389273,FEMALE,29.0
378,Sai Kulkarni,sai.kulkarni@email.com,8923876716,M,72.0
379,Ishaan Patel,ishaan.patel@email.com,8945467688,Male,48.0
380,meera patel,meera.patel@email.com,8406085772,Female,
381,SIMRAN PRASAD,simran.prasad@email.com,9647466188,Male,-5.0
382,iShAaN BaNeRjEe,ishaan.banerjee@email.com,8880429026,Female,125.0
383,Saisha Choudhury,saisha.choudhury@email.com,8848414614,Male,70.0
384,Saisha Mishra,saisha.mishra1@email.com,9685643888,Female,53.0
385,sanjay prasad,sanjay.prasad1@email.com,,Female,63.0
386,KAVITA PATEL,kavita.patel@email.com,7723892570,Male,49.0
387,aDiTyA PrAsAd,aditya.prasad1@email.com,9716193477,Male,66.0
388,Kiran Verma,kiran.verma@email.com,9857469145,male,53.0
389,Sunita Sen,sunita.sen@email.com,8979618166,FEMALE,50.0
390,sandeep iyer,sandeep.iyer@email.com,9972994147,F,71.0
391,NEHA NAIR,neha.nair@email.com,9752276917,Male,50.0
392,rAhUl pRaSaD,rahul.prasad1@email.com,9313456478,Female,74.0
393,Sunita Sharma,sunita.sharma@email.com,9130027961,Male,62.0
394,Suresh Joshi,suresh.joshi1@email.com,9081878752,Female,62.0
395,ananya kulkarni,ananya.kulkarni1@email.com,8476907288,Female,71.0
396,NEHA PANDEY,neha.pandey1@email.com,9735717149,Male,29.0
397,sHaUrYa bHaT,shaurya.bhat@email.com,9102218049,Male,27.0
398,Sneha Mishra,sneha.mishra1@email.com,7768375075,Male,51.0
399,Diya Banerjee,diya.banerjee@email.com,7450223327,Female,53.0
400,aarav patel,aarav.patel1@email.com,,female,
