Customer_ID,Name,Email,Phone,Gender,Age
243,Rajesh Chatterjee,rajesh.chatterjee@email.com,8292227339.0,Female,36
244,Sai Sen,sai.sen@email.com,9583371090.0,Female,59
245,Amit Bhat,amit.bhat1@email.com,8282521720.0,Male,58
246,Neha Verma,neha.verma@email.com,7471705949.0,Female,48
247,Rohit Gill,rohit.gill@email.com,8369055799.0,Male,44
248,Shaurya Verma,shaurya.verma@email.com,8717820269.0,Female,36
249,Anil Pandey,anil.pandey@email.com,9581528376.0,Male,18
250,Riya Reddy,riya.reddy@email.com,Unknown,Female,29
251,Deepika Iyer,deepika.iyer@email.com,9340949034.0,Female,39
252,Ramesh Sen,ramesh.sen@email.com,9523264169.0,Female,62
253,Sai Pandey,sai.pandey@email.com,8329449379.0,Male,66
254,Pooja Yadav,pooja.yadav@email.com,9804705055.0,Male,28
255,Sneha Banerjee,sneha.banerjee@email.com,8125058454.0,Male,53
256,Anil Yadav,anil.yadav@email.com,8738750309.0,Male,48
257,Vivaan Reddy,vivaan.reddy@email.com,8116793849.0,Female,42
258,Saisha Yadav,saisha.yadav@email.com,9818193198.0,Male,37
259,Anil Yadav,anil.yadav1@email.com,9558232971.0,Female,57
260,Vihaan Mehta,vihaan.mehta@email.com,7054682045.0,Male,48
261,Karan Reddy,karan.reddy@email.com,7873563316.0,Male,48
262,Rajesh Verma,rajesh.verma@email.com,9989644996.0,Female,48
263,Kiran Kumar,kiran.kumar@email.com,8374837895.0,Female,53
264,Simran Kumar,simran.kumar@email.com,8226980712.0,Male,73
265,Diya Joshi,diya.joshi@email.com,Unknown,Male,48
266,Priya Nair,priya.nair@email.com,8909919426.0,Male,43
267,Pooja Chatterjee,pooja.chatterjee@email.com,8735325409.0,Female,66
268,Sneha Joshi,sneha.joshi@email.com,8308705572.0,Male,39
269,Neha Kulkarni,neha.kulkarni@email.com,9846628964.0,Male,64
270,Rahul Singh,rahul.singh@email.com,7749560089.0,Male,66
271,Aarav Iyer,aarav.iyer1@email.com,7827053666.0,Female,60
272,Meera Sharma,meera.sharma1@email.com,7540752564.0,Male,24
273,Arjun Banerjee,arjun.banerjee@email.com,7262370942.0,Male,37
274,Saisha Pandey,saisha.pandey@email.com,9703500144.0,Female,54
275,Arjun Banerjee,arjun.banerjee1@email.com,7296529625.0,Female,29
276,Sneha Sharma,sneha.sharma@email.com,7577301283.0,Female,42
277,Aditya Prasad,aditya.prasad@email.com,9073020665.0,Female,19
278,Rajesh Choudhury,rajesh.choudhury@email.com,8253153722.0,Male,23
279,Rajesh Kumar,rajesh.kumar@email.com,8767310332.0,Male,23
280,Shaurya Iyer,shaurya.iyer@email.com,Unknown,Female,48
281,Neha Banerjee,neha.banerjee@email.com,8105578047.0,Male,48
282,Ishaan Yadav,ishaan.yadav@email.com,8122112273.0,Male,48
283,Meera Mishra,meera.mishra@email.com,9113936833.0,Male,37
284,Sneha Mishra,sneha.mishra@email.com,9239926452.0,Female,35
285,Deepika Patil,deepika.patil1@email.com,7919170792.0,Female,71
286,Diya Iyer,diya.iyer@email.com,9462677094.0,Female,52
287,Karan Prasad,karan.prasad@email.com,8573856076.0,Female,28
288,Vivaan Sen,vivaan.sen@email.com,9637940255.0,Male,46
289,Vikram Kulkarni,vikram.kulkarni@email.com,8755301491.0,Male,40
290,Ramesh Nair,ramesh.nair@email.com,8753074007.0,Male,72
291,Riya Pandey,riya.pandey@email.com,7619211592.0,Female,58
292,Shaurya Singh,shaurya.singh@email.com,9637844022.0,Male,54
293,Arjun Chatterjee,arjun.chatterjee@email.com,7311649333.0,Male,40
294,Rahul Choudhury,rahul.choudhury@email.com,9168956321.0,Female,62
295,Krishna Banerjee,krishna.banerjee@email.com,Unknown,Female,44
296,Aditya Sen,aditya.sen@email.com,8445991121.0,Female,57
297,Ananya Patil,ananya.patil@email.com,7413564474.0,Male,23
298,Vihaan Gill,vihaan.gill@email.com,7225147751.0,Male,35
299,Rahul Patil,rahul.patil1@email.com,9807591872.0,Male,46
300,Amit Patil,amit.patil@email.com,7497285376.0,Female,48
301,Aditya Joshi,aditya.joshi@email.com,7855519259.0,Male,48
302,Kiran Verma,kiran.verma@email.com,8818278764.0,Female,48
303,Sandeep Choudhury,sandeep.choudhury@email.com,7680529393.0,Male,73
304,Saisha Bhat,saisha.bhat@email.com,8668739843.0,Female,39
305,Neha Sen,neha.sen@email.com,7543600741.0,Male,46
306,Anil Sharma,anil.sharma@email.com,8261619262.0,Female,60
307,Ishaan Verma,ishaan.verma@email.com,8677400205.0,Female,18
308,Aarav Prasad,aarav.prasad@email.com,8894103713.0,Female,26
309,Sandeep Gill,sandeep.gill@email.com,7660561327.0,Female,57
310,Kavita Joshi,kavita.joshi@email.com,Unknown,Male,75
311,Arjun Kumar,arjun.kumar@email.com,7539312056.0,Female,67
312,Vihaan Yadav,vihaan.yadav@email.com,8261367723.0,Male,49
313,Diya Banerjee,diya.banerjee@email.com,7991853679.0,Male,19
314,Diya Sharma,diya.sharma@email.com,8299327744.0,Male,35
315,Saisha Reddy,saisha.reddy1@email.com,7528536860.0,Female,64
316,Pooja Verma,pooja.verma@email.com,7044637717.0,Male,28
317,Meera Patil,meera.patil@email.com,9582378718.0,Female,69
318,Sunita Rao,sunita.rao@email.com,9075043453.0,Female,67
319,Arjun Sen,arjun.sen@email.com,9725082431.0,Male,53
320,Kiran Mehta,kiran.mehta1@email.com,8293851602.0,Male,48
321,Diya Choudhury,diya.choudhury@email.com,8730432772.0,Female,48
322,Rohit Bhat,rohit.bhat@email.com,9720423889.0,Male,48
323,Ramesh Patel,ramesh.patel@email.com,7524097098.0,Female,62
324,Vikram Choudhury,vikram.choudhury@email.com,9001805492.0,Female,72
325,Sneha Kulkarni,sneha.kulkarni@email.com,Unknown,Female,38
326,Kavita Rao,kavita.rao@email.com,7027511445.0,Male,46
327,Ramesh Choudhury,ramesh.choudhury@email.com,8808376281.0,Male,40
328,Deepika Banerjee,deepika.banerjee@email.com,7629044724.0,Male,25
329,Aarav Verma,aarav.verma@email.com,7183665280.0,Male,30
330,Kavita Kumar,kavita.kumar@email.com,7983041583.0,Male,42
331,Sunita Singh,sunita.singh@email.com,8212806224.0,Female,21
332,Saisha Rao,saisha.rao2@email.com,8118568797.0,Female,48
333,Rahul Das,rahul.das@email.com,8953132870.0,Female,51
334,Rahul Gill,rahul.gill@email.com,9991628909.0,Male,54
335,Sandeep Patil,sandeep.patil@email.com,7158690795.0,Male,71
336,Meera Chatterjee,meera.chatterjee@email.com,8100604368.0,Female,63
337,Shaurya Nair,shaurya.nair@email.com,7059788939.0,Female,55
338,Arjun Nair,arjun.nair@email.com,8397464375.0,Female,32
339,Shaurya Kulkarni,shaurya.kulkarni@email.com,8721075875.0,Male,56
340,Sneha Mishra,sneha.mishra1@email.com,Unknown,Male,48
341,Arjun Das,arjun.das@email.com,7303369867.0,Female,48
342,Amit Joshi,amit.joshi@email.com,7637704414.0,Female,48
343,Sandeep Patel,sandeep.patel@email.com,8757247002.0,Male,22
344,Riya Singh,riya.singh@email.com,8109939874.0,Male,56
345,Sunita Singh,sunita.singh1@email.com,7121677222.0,Male,43
346,Neha Das,neha.das@email.com,7000864026.0,Male,48
347,Sai Reddy,sai.reddy@email.com,8482633310.0,Female,47
348,Amit Mehta,amit.mehta@email.com,8516068472.0,Male,71
349,Sandeep Banerjee,sandeep.banerjee@email.com,8969522380.0,Male,25
350,Kavita Singh,kavita.singh@email.com,7981494968.0,Female,38
351,Diya Gupta,diya.gupta@email.com,8558590757.0,Male,44
352,Krishna Kumar,krishna.kumar@email.com,9579951253.0,Female,34
353,Sandeep Pandey,sandeep.pandey@email.com,8541466438.0,Male,21
354,Sanjay Rao,sanjay.rao@email.com,8083246081.0,Female,67
355,Sneha Rao,sneha.rao@email.com,Unknown,Female,56
356,Saisha Joshi,saisha.joshi@email.com,8287788513.0,Female,26
357,Simran Sen,simran.sen@email.com,7182000313.0,Female,50
358,Deepika Pandey,deepika.pandey@email.com,7624494538.0,Female,65
359,Saisha Reddy,saisha.reddy2@email.com,7315986624.0,Male,73
360,Aarav Das,aarav.das@email.com,7660283964.0,Female,48
361,Rahul Choudhury,rahul.choudhury1@email.com,8235650998.0,Female,48
362,Arjun Das,arjun.das1@email.com,7323269615.0,Male,48
363,Deepika Yadav,deepika.yadav@email.com,8676924307.0,Male,39
364,Neha Yadav,neha.yadav2@email.com,9649331652.0,Female,26
365,Amit Bhat,amit.bhat2@email.com,9716303737.0,Female,41
366,Amit Sen,amit.sen@email.com,8410656411.0,Female,51
367,Ramesh Iyer,ramesh.iyer@email.com,7819398918.0,Male,67
368,Saisha Das,saisha.das@email.com,8616027174.0,Male,26
369,Sunita Pandey,sunita.pandey@email.com,8493013038.0,Male,19
370,Aarav Pandey,aarav.pandey@email.com,Unknown,Male,32
371,Rahul Reddy,rahul.reddy@email.com,7153009455.0,Female,74
372,Aditya Nair,aditya.nair@email.com,8319942717.0,Male,25
373,Vikram Prasad,vikram.prasad@email.com,9736765018.0,Male,62
374,Sai Iyer,sai.iyer@email.com,8354166366.0,Female,57
375,Aditya Iyer,aditya.iyer@email.com,7562746789.0,Female,63
376,Kiran Reddy,kiran.reddy@email.com,7042930698.0,Female,27
377,Saisha Gill,saisha.gill@email.com,9079649208.0,Male,72
378,Suresh Patil,suresh.patil@email.com,9370708613.0,Female,57
379,Rajesh Bhat,rajesh.bhat@email.com,7331448644.0,Male,25
380,Aditya Prasad,aditya.prasad1@email.com,9091458613.0,Female,48
381,Vihaan Yadav,vihaan.yadav1@email.com,9919140237.0,Male,48
382,Riya Banerjee,riya.banerjee@email.com,9664746618.0,Male,48
383,Karan Das,karan.das@email.com,8804290264.0,Male,23
384,Anil Choudhury,anil.choudhury@email.com,9484146145.0,Male,70
385,Saisha Mishra,saisha.mishra@email.com,Unknown,Female,74
386,Karan Chatterjee,karan.chatterjee@email.com,7643888375.0,Female,63
387,Kavita Patel,kavita.patel@email.com,7723892570.0,Male,49
388,Aditya Prasad,aditya.prasad2@email.com,9716193477.0,Male,66
389,Kiran Verma,kiran.verma1@email.com,9857469145.0,Male,53
390,Sunita Sen,sunita.sen1@email.com,8979618166.0,Female,50
391,Sandeep Iyer,sandeep.iyer@email.com,9972994147.0,Female,71
392,Neha Nair,neha.nair@email.com,9752276917.0,Male,50
393,Rahul Prasad,rahul.prasad@email.com,9313456478.0,Female,74
394,Sunita Sharma,sunita.sharma@email.com,9130027961.0,Male,62
395,Suresh Joshi,suresh.joshi1@email.com,9081878752.0,Female,62
396,Ananya Kulkarni,ananya.kulkarni1@email.com,8476907288.0,Female,71
397,Neha Pandey,neha.pandey1@email.com,9735717149.0,Male,29
398,Shaurya Bhat,shaurya.bhat@email.com,9102218049.0,Male,27
399,Sneha Mishra,sneha.mishra2@email.com,7768375075.0,Male,51
400,Diya Banerjee,diya.banerjee1@email.com,Unknown,Male,48
